BIShal1,BIpath,fixPath,fixShal1,numLineBI,numLinePrefix,content
e7a90a445f09b0783918a0b5cfbeddee7102c45e,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,037b38e43b2698407554e2c94a7676250fa6af59,2229,2199,"                boolean latePrimary = grpHolder.rebalanceEnabled;"
bebf299799712b464ee0e3800752ecc07770d9f0,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCachePartitionExchangeManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCachePartitionExchangeManager.java,037b38e43b2698407554e2c94a7676250fa6af59,1834,2535,"    public boolean mergeExchangesOnCoordinator(GridDhtPartitionsExchangeFuture curFut) {"
bebf299799712b464ee0e3800752ecc07770d9f0,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java,037b38e43b2698407554e2c94a7676250fa6af59,2161,3388,"                boolean finish = cctx.exchange().mergeExchangesOnCoordinator(this);"
a5ffd4eb18e6e9eab30c176a7bb4008a51b3d59d,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/FileWriteAheadLogManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/FileWriteAheadLogManager.java,03a8a004a53b7b775454f74169bf793a449178f8,919,1271,"            next.writeHeader();"
0a1939b97fcb4197d3fbbeafc9d69ad62c2e83e7,modules/pds/src/main/java/org/apache/ignite/internal/processors/cache/database/wal/FileWriteAheadLogManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/FileWriteAheadLogManager.java,03a8a004a53b7b775454f74169bf793a449178f8,525,1272,
889ce79bba0187891d334fedbc63235ff85fabe6,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/filehandle/FsyncFileWriteHandle.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/filehandle/FsyncFileWriteHandle.java,03a8a004a53b7b775454f74169bf793a449178f8,175,193,"    @Override public void writeHeader() throws IgniteCheckedException {"
889ce79bba0187891d334fedbc63235ff85fabe6,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/filehandle/FsyncFileWriteHandle.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/filehandle/FsyncFileWriteHandle.java,03a8a004a53b7b775454f74169bf793a449178f8,188,206,"            throw new IgniteCheckedException(""Unable to write serializer version for segment "" + getSegmentId(), e);"
04269580493ca5011900594dc016cd5c67ee323b,modules/indexing/src/main/java/org/apache/ignite/spi/metric/sql/MetricSetLocalSystemView.java,modules/indexing/src/main/java/org/apache/ignite/spi/metric/sql/MetricRegistryLocalSystemView.java,1d9a953a8786997dbcb6b86566f09b3622503be8,75,75,"                    if (!filter.test(mreg))"
077dcf6751978ab8b6ae6259448cb0464e9d4dde,examples/src/main/java/org/apache/ignite/examples/ml/tutorial/Step_11_Boosting.java,examples/src/main/java/org/apache/ignite/examples/ml/tutorial/Step_11_Boosting.java,8ed87acb26a9a51023b3fa02de2bdbace31d3626,116,116,"                System.out.println(""\n>>> Trained model: "" + mdl);"
139c2af66a9f745f89429842810f5d5fe1addf28,modules/ml/src/main/java/org/apache/ignite/ml/tree/DecisionTree.java,modules/ml/src/main/java/org/apache/ignite/ml/tree/DecisionTree.java,8ed87acb26a9a51023b3fa02de2bdbace31d3626,118,183,"            split(dataset, updatePredicateForThenNode(filter, splitPnt), deep + 1, impurityCalc),"
581fdca5c8cf381f347fd22a132978164074c712,modules/ml/src/main/java/org/apache/ignite/ml/tree/DecisionTree.java,modules/ml/src/main/java/org/apache/ignite/ml/tree/DecisionTree.java,8ed87acb26a9a51023b3fa02de2bdbace31d3626,159,184,"            split(dataset, updatePredicateForElseNode(filter, splitPnt), deep + 1, impurityCalc),"
7c1f0f97a6bb4664bb4a8155f44f01d9872c015c,modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java,modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java,b3d551684156e899287d662d8530743b9748df33,51,56,import javax.cache.CacheException;
7c1f0f97a6bb4664bb4a8155f44f01d9872c015c,modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java,modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java,b3d551684156e899287d662d8530743b9748df33,52,57,import javax.management.JMException;
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java,modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java,b3d551684156e899287d662d8530743b9748df33,1031,1225,"                startProcessor(new GridMarshallerMappingProcessor(ctx));"
3980e1ef408d1aa57af1d3165e8b471eccca47af,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryCachingMetadataHandler.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryCachingMetadataHandler.java,b3d551684156e899287d662d8530743b9748df33,49,49,"    @Override public synchronized void addMeta(int typeId, BinaryType type, boolean failIfUnregistered) throws BinaryObjectException {"
0b4a8f831fe2d183e6e831c90da0d3fc86ac2ed0,modules/core/src/main/java/org/apache/ignite/internal/portable/BinaryCachingMetadataHandler.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryCachingMetadataHandler.java,b3d551684156e899287d662d8530743b9748df33,50,50,"        synchronized (this) {"
0058d3f896f159a2d809eed91fb338209b2c06a4,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,51,51,import org.apache.ignite.internal.UnregisteredBinaryTypeException;
929a12d4a9ad156cd6253204112e742cc0fb9c41,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,51,52,import org.apache.ignite.internal.UnregisteredClassException;
0058d3f896f159a2d809eed91fb338209b2c06a4,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,53,53,import org.apache.ignite.internal.processors.marshaller.MappingExchangeResult;
ee2a6f7c3f2e3c9bd8dc61c8dbdf171e933d9481,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,50,54,import org.apache.ignite.internal.util.IgniteUtils;
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,628,630,"            desc = registerClassDescriptor(cls, deserialize);"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,665,667,"                desc = registerUserClassDescriptor(desc);"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,718,720,"            desc = registerClassDescriptor(cls, deserialize);"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,733,735,"    private BinaryClassDescriptor registerClassDescriptor(Class<?> cls, boolean deserialize) {"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,762,764,"            desc = registerUserClassDescriptor(cls, deserialize);"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,773,775,"    private BinaryClassDescriptor registerUserClassDescriptor(Class<?> cls, boolean deserialize) {"
0058d3f896f159a2d809eed91fb338209b2c06a4,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,786,786,"        registered = registerUserClassName(typeId, cls.getName(), false);"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,802,804,"        if (!deserialize)"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,803,805,"            metaHnd.addMeta(typeId, new BinaryMetadata(typeId, typeName, desc.fieldsMeta(), affFieldName, null,"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,804,806,"                desc.isEnum(), cls.isEnum() ? enumMap(cls) : null).wrap(this), false);"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,819,821,"    private BinaryClassDescriptor registerUserClassDescriptor(BinaryClassDescriptor desc) {"
0058d3f896f159a2d809eed91fb338209b2c06a4,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,824,824,"        registered = registerUserClassName(desc.typeId(), desc.describedClass().getName(), false);"
0058d3f896f159a2d809eed91fb338209b2c06a4,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,1200,1200,"    public boolean registerUserClassName(int typeId, String clsName, boolean failIfUnregistered) {"
0058d3f896f159a2d809eed91fb338209b2c06a4,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,1206,1206,"            res = marshCtx.registerClassName(JAVA_ID, typeId, clsName, failIfUnregistered);"
b5c7b6f5ed81a9cee242e3abb052c29ec571a9a9,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,1232,1278,"       "
b5c7b6f5ed81a9cee242e3abb052c29ec571a9a9,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java,b3d551684156e899287d662d8530743b9748df33,1370,1449,"       "
3980e1ef408d1aa57af1d3165e8b471eccca47af,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryNoopMetadataHandler.java,modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryNoopMetadataHandler.java,b3d551684156e899287d662d8530743b9748df33,46,46,"    @Override public void addMeta(int typeId, BinaryType meta, boolean failIfUnregistered) throws BinaryObjectException {"
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,27,28,import org.apache.ignite.internal.binary.BinaryWriterExImpl;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,28,29,import org.apache.ignite.internal.binary.GridBinaryMarshaller;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,29,30,import org.apache.ignite.internal.binary.BinaryContext;
d44de994e33973a7423f24df52ef50e2af9a1355,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,31,31,import org.apache.ignite.internal.binary.BinaryFieldMetadata;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,32,34,import org.apache.ignite.internal.binary.BinaryObjectOffheapImpl;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,39,42,import java.util.Collection;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,40,43,import java.util.Collections;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,41,44,import java.util.HashMap;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,42,45,import java.util.LinkedHashMap;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,43,46,import java.util.Map;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,44,47,import java.util.Set;
6e36a7950db84913ddfd0d98f5a0b50923d2a29c,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,45,48,import java.util.TreeMap;
de50287d493acc73186926d34431733bc76c549b,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,45,49,
0058d3f896f159a2d809eed91fb338209b2c06a4,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,364,364,"                ctx.registerUserClassName(typeId, typeName, writer.failIfUnregistered());"
5c48260f3d79bafd72af87e19077f150831d07e9,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,modules/core/src/main/java/org/apache/ignite/internal/binary/builder/BinaryObjectBuilderImpl.java,b3d551684156e899287d662d8530743b9748df33,506,521,"       "
abb9d9428696ddb3a250e9a491d4abea437d2a38,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java,b3d551684156e899287d662d8530743b9748df33,2006,2887,"    void completeCacheStartFuture(DynamicCacheChangeRequest req, boolean success, @Nullable Throwable err) {"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java,b3d551684156e899287d662d8530743b9748df33,4069,4102,"        if (msg instanceof DynamicCacheChangeBatch)"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java,b3d551684156e899287d662d8530743b9748df33,4070,4103,"            return cachesInfo.onCacheChangeRequested((DynamicCacheChangeBatch)msg, topVer);"
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java,modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java,b3d551684156e899287d662d8530743b9748df33,37,35,import javax.cache.Cache;
86f543713b148541a6d497c4ab6404e7e7edf815,modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java,modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java,b3d551684156e899287d662d8530743b9748df33,38,36,import javax.cache.CacheException;
bebf299799712b464ee0e3800752ecc07770d9f0,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,59,60,import org.apache.ignite.internal.processors.cache.distributed.dht.preloader.GridDhtPartitionsFullMessage;
7cf049e86297427054d07298b33cc6874aa3c1c0,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,690,759,"       "
7cf049e86297427054d07298b33cc6874aa3c1c0,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,693,762,"        boolean crd,"
7cf049e86297427054d07298b33cc6874aa3c1c0,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,698,767,"        forAllCacheGroups(crd, new IgniteInClosureX<GridAffinityAssignmentCache>() {"
7cf049e86297427054d07298b33cc6874aa3c1c0,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,728,852,"        onCustomMessageNoAffinityChange(fut, crd, exchActions);"
e7e223f7c6b73dc0fa28a545671a528b78a00271,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,494,1096,"       "
e7e223f7c6b73dc0fa28a545671a528b78a00271,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,496,1099,"        boolean crd,"
7e45010b4848d0a570995e6dc938875710d846d8,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,578,1117,"        forAllCacheGroups(crd, new IgniteInClosureX<GridAffinityAssignmentCache>() {"
e7e223f7c6b73dc0fa28a545671a528b78a00271,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,512,1118,"            @Override public void applyx(GridAffinityAssignmentCache aff) throws IgniteCheckedException {"
e7e223f7c6b73dc0fa28a545671a528b78a00271,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,541,1150,"                                                "
e7e223f7c6b73dc0fa28a545671a528b78a00271,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,542,1151,"       "
e7e223f7c6b73dc0fa28a545671a528b78a00271,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,544,1154,"        boolean crd,"
5925444df9170652d4436288f470bf6d031c104e,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,1107,1172,"        final Map<Object, List<List<ClusterNode>>> affCache = new ConcurrentHashMap<>();"
7128a395085b60e86436f807b4bdbca83627d41a,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,568,1173,
7e45010b4848d0a570995e6dc938875710d846d8,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,634,1174,"        forAllCacheGroups(crd, new IgniteInClosureX<GridAffinityAssignmentCache>() {"
e7e223f7c6b73dc0fa28a545671a528b78a00271,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,566,1175,"            @Override public void applyx(GridAffinityAssignmentCache aff) throws IgniteCheckedException {"
e7e223f7c6b73dc0fa28a545671a528b78a00271,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheAffinitySharedManager.java,9a3f7c0715f25e0d2f219b4cd2518cae284462ea,624,1237,"       "
